id,question_id,question,answer,rubric,score,pred_score
1766eb72-c498-4f95-a0cf-07fa650a31e2,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Wasserstoffperoxid scheint um reagieren zu können eine relativ hohe Aktivierungsenergie zu brauchen .
Durch den Zusatz von Katalase wird die benötigte Aktivierungsenergie stark verringert und die Raktion wird katalysiert .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
7644806f-f038-44de-aa19-ff923b1e0345,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Die Reaktion wird durch die katalase angekurbelt und führt dazu , dass enrrgie frei gesetht werden kann welche dann vom Körper aufgenommen werden können .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
e38dde39-e1f2-4100-ae2f-64372b34e249,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Die Messerte der Tabelle zeigen , dass bei Abwesenheit der Katalase keine Zersetzung des Wasserstoffperoxids stattfindet , wohingegen bei der Reaktion mit Katalase Wasserstoffperoxid zersetzt wird .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
300c83af-bf58-4e5e-be2e-b08add24a985,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"215 sekunden mit Katales ist sauerstoff entstandenmasse der Katalase bleibt unverändert auch nach 215 sekunden keine reaktion bei wasserstoffperoxid alleine , da aktivierungniveau zu hoch ist und nicht ohne Katalase erreicht wird
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Correct,Incorrect
8ad611e4-51b5-4b40-9ae8-a0e0f0cb8b44,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Schon eine geringe Menge Katalase reicht , um das Wasserstoffperoxid zu spalten , da die Masse der Katalase nicht abnimmt .
Bei der Reaktion mit Katalse bildet sich in 215 Sekunden bereits 350 ml Sauerstoff entstanden ist , während bei der Reaktion ohne Katalase nichts passiert ist .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Correct,Correct
e8a77bba-f733-4949-91d4-e3a7a517ed65,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Beide Versuche hatten 215 Sekunden .
Beim Start passiert bei beiden nichts und am Ende bei Wasserstoffperoxid mit Katalase entsteht 350 ml Sauerstoff und später gibt man 0.01 Katalase dazu und später kommt derselbe Wert raus .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Correct,Incorrect
e3304018-997a-4d34-b2bf-2625a82eb4ff,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"v Ende O2 ohne Katalase : / v Ende O2 mit Katalase : 350mlm Katalase start = m Katalase ende = 0,01 m Katalase bleibt gleich
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
9e89c489-cf6d-444e-82fb-a11f0edc7f65,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Die Masse der Katalase bleibt bei der gesamten Reaktion gleich .
Durch die Katalase nimmt das Volumen vom Sauerstoff zu .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
9584e79c-fce7-4ba9-bcd5-42fdc361b068,e6f0fdac-98cd-4ad5-a700-cb612f4ec827,Die obige Tabelle dokumentiert Messwerte der Zersetzungsreaktion von Wasserstoffperoxid mit und ohne Katalase in einem Zeitraum von t = 215 s. Vergleiche einerseits die Reaktionsfähigkeit des Wasserstoffperoxids bei gegebenen Versuchsbedingungen und beschreibe massenbezogene Charakteristika der Katalase.,"Ohne die Katalase kommt es nach 215 s nicht zu einer Volumenänderung des O2 .
Also kann in dieser Zeit nur mit der Katalsae eine ReAktion stattfinden .
Zudem kann man beobachten das bei dem Versuch mit der Katalase zwar O2 gebildet wird aber keine Katalase verbraucht wird .
","{'Incorrect': ['Die Schüler:innen stellen weder einen angemessenen Vergleich der Daten auf noch ziehen sie angemessene inhaltliche Schlussfolgerungen.', 'Die Schüler:innen stellen teilweise einen angemessenen Vergleich der Daten auf und ziehen daraus inhaltliche Schlussfolgerungen.'], 'Correct': 'Die Schüler:innen stellen einen umfassenden Vergleich der Daten auf (Stoffumsatz und Masse) und ziehen daraus inhatliche Schlussfolgerungen.'}",Incorrect,Incorrect
f7e5f7c3-7746-4c1c-9dae-80bef20da0dd,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Es sind sättigungskurven die auf einer unterschiedlichen Höhe gesättigt sind
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Incorrect,Incorrect
5553e3f3-a143-4076-bf31-4c880d6f4a8a,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Wir sehen hier drei Sättigungskurven , welche unterschiedlich hoch ansteigen .
Die orangene ist am flachstem .
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Incorrect,Incorrect
2bc006e9-5997-4dfa-a132-88361f838a4d,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Das Diagramm zeigt den Verlauf von H2 in Abhängigkeit unterschiedlicher Ausgangskonzentrationen c0 einer Salzsauren Lösung .
Auf der x Achse ist die Zeit und auf der y Achse das Volumen .
Sie verlaufen parallel zueinander .
Sie steigen mit der Zeit , das Volumen nimmt zu .
Das Volumen erreicht seinen Höhepunkt auf der gelben Kurve am Punkt der höchsten Zeit .
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Correct,Incorrect
dcf27c58-c53d-4cab-a418-0e2f7cc73746,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"- alle Sättigungskurven- gelb : bei t = 200 wird das größte Volumen mit etwa 280 ml erreicht ( hohe Steigung ) - blau : bei t = 200 wird ein Volumen von 200 ml erreicht ( mittlere Steigung ) - orange : bei t = 200 wird ein Volumen von 100 ml erreicht ( niedrige Steigung )
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Correct,Correct
62754e57-802b-466a-8e0c-70c1b0f83cb6,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Alle drei Kurven beginnen im Koordinatenursprung .
Bei allen drei handelt es sich um eine Sättigungskurve .
Der gravierende Unterschied ist , dass sich bei der gleichen Zeit unterschiedlich viel Wasserstoff gebildet hat .
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Incorrect,Incorrect
fbd62893-5257-4263-b90f-83395de627b3,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Gemeinsam haben alle Kurenverläufe , dass sie einen Grenzwert haben , dem sie sich immer weiter annähern .
Bei der gelben kurve liegt dieser knapp unter 300 ml , bei der blauen etwa auf 200 ml und bei der roten bei ziemlich genau 100 ml .
Ihren Startpunkt haben alle Kurven im Ursprung .
Danach steigen sie mit abnehmender Geschwindigkeit an .
Hierbei steigt die gelbe Kurve am schnellsten an , die blaue am zweitschnellsten und die rote ist die , die am langsamsten ansteigt .
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Correct,Correct
edac9a37-0827-42ae-925a-91610d729313,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"Man kann drei Sättigungskurven mit unterschiedlichen Steigungen erkennen .
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Incorrect,Incorrect
4464c2b1-5fde-4e69-b35e-9903937c27bb,4ca6cd4c-9b4a-4226-89ec-14a4d8621968,Beschreibe zunächst die Kurvenverläufe.,"A hat den geringsten Sättigungswert und C den höchsten .
Blau = 2x Orange Gekb = 3x orange
","{'Incorrect': ['Die Schüler:innen beschreiben die vorliegenden Daten nicht.', 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen (z. B. Anstieg).'], 'Correct': 'Die Schüler:innen beschreiben die Kurvenverläufe auf Basis von Oberflächenmerkmalen und nennen relevante Werte.'}",Incorrect,Correct
